Count	Timestamp	Time since start (s)		Cray node E (J)	Cray cpu E (J)	Cray memory E (J)	Cray node E since start (J)	Cray cpu E since start (J)	Cray memory E since start (J)	Cray node P (W)	Cray cpu P (W)	Cray memory P (W)	Cray node P calc (W)	Cray cpu P calc (W)	Cray memory P calc (W)	Cpufreq frequency (MHz)	Cray frequency (MHz)	
--- EMON TAG START: application_summary
861	2019-08-21 17:19:10	431.000000	697197190.000000	403204352.000000	46636694.000000	63819.000000	42373.000000	5655.000000	159.000000	108.000000	14.000000	206.000000	132.000000	14.000000	1301.000000	10.000000	
862	2019-08-21 17:19:10	431.000000	697197257.000000	403204393.000000	46636700.000000	63886.000000	42414.000000	5661.000000	132.000000	82.000000	13.000000	134.000000	82.000000	12.000000	1301.000000	10.000000	
863	2019-08-21 17:19:11	432.000000	697197332.000000	403204445.000000	46636708.000000	63961.000000	42466.000000	5669.000000	175.000000	81.000000	13.000000	150.000000	104.000000	16.000000	1301.000000	10.000000	
864	2019-08-21 17:19:11	432.000000	697197422.000000	403204515.000000	46636714.000000	64051.000000	42536.000000	5675.000000	197.000000	146.000000	13.000000	180.000000	140.000000	12.000000	1301.000000	10.000000	
865	2019-08-21 17:19:12	433.000000	697197503.000000	403204565.000000	46636721.000000	64132.000000	42586.000000	5682.000000	144.000000	118.000000	13.000000	162.000000	100.000000	14.000000	1301.000000	10.000000	
866	2019-08-21 17:19:12	433.000000	697197592.000000	403204629.000000	46636727.000000	64221.000000	42650.000000	5688.000000	202.000000	147.000000	14.000000	178.000000	128.000000	12.000000	1301.000000	10.000000	
867	2019-08-21 17:19:13	434.000000	697197681.000000	403204686.000000	46636734.000000	64310.000000	42707.000000	5695.000000	144.000000	118.000000	14.000000	178.000000	114.000000	14.000000	1301.000000	10.000000	
868	2019-08-21 17:19:13	434.000000	697197758.000000	403204736.000000	46636741.000000	64387.000000	42757.000000	5702.000000	134.000000	83.000000	13.000000	154.000000	100.000000	14.000000	1301.000000	10.000000	
869	2019-08-21 17:19:14	435.000000	697197831.000000	403204794.000000	46636747.000000	64460.000000	42815.000000	5708.000000	164.000000	188.000000	13.000000	146.000000	116.000000	12.000000	1301.000000	10.000000	
870	2019-08-21 17:19:14	435.000000	697197935.000000	403204864.000000	46636754.000000	64564.000000	42885.000000	5715.000000	163.000000	104.000000	13.000000	208.000000	140.000000	14.000000	1301.000000	10.000000	
871	2019-08-21 17:19:15	436.000000	697198001.000000	403204905.000000	46636760.000000	64630.000000	42926.000000	5721.000000	132.000000	82.000000	13.000000	132.000000	82.000000	12.000000	1301.000000	10.000000	
872	2019-08-21 17:19:15	436.000000	697198078.000000	403204965.000000	46636767.000000	64707.000000	42986.000000	5728.000000	175.000000	128.000000	13.000000	154.000000	120.000000	14.000000	1301.000000	10.000000	
873	2019-08-21 17:19:16	437.000000	697198171.000000	403205035.000000	46636774.000000	64800.000000	43056.000000	5735.000000	199.000000	116.000000	13.000000	186.000000	140.000000	14.000000	1301.000000	10.000000	
874	2019-08-21 17:19:16	437.000000	697198253.000000	403205092.000000	46636780.000000	64882.000000	43113.000000	5741.000000	159.000000	119.000000	14.000000	164.000000	114.000000	12.000000	1301.000000	10.000000	
875	2019-08-21 17:19:17	438.000000	697198347.000000	403205162.000000	46636787.000000	64976.000000	43183.000000	5748.000000	201.000000	147.000000	13.000000	188.000000	140.000000	14.000000	1301.000000	10.000000	
876	2019-08-21 17:19:17	438.000000	697198433.000000	403205213.000000	46636794.000000	65062.000000	43234.000000	5755.000000	176.000000	82.000000	13.000000	172.000000	102.000000	14.000000	1301.000000	10.000000	
877	2019-08-21 17:19:18	439.000000	697198509.000000	403205262.000000	46636801.000000	65138.000000	43283.000000	5762.000000	135.000000	83.000000	13.000000	152.000000	98.000000	14.000000	1301.000000	10.000000	
878	2019-08-21 17:19:18	439.000000	697198594.000000	403205331.000000	46636807.000000	65223.000000	43352.000000	5768.000000	211.000000	188.000000	13.000000	170.000000	138.000000	12.000000	1301.000000	10.000000	
879	2019-08-21 17:19:19	440.000000	697198691.000000	403205390.000000	46636813.000000	65320.000000	43411.000000	5774.000000	139.000000	83.000000	13.000000	194.000000	118.000000	12.000000	1301.000000	10.000000	
880	2019-08-21 17:19:19	440.000000	697198757.000000	403205432.000000	46636820.000000	65386.000000	43453.000000	5781.000000	132.000000	82.000000	13.000000	132.000000	84.000000	14.000000	1301.000000	10.000000	
881	2019-08-21 17:19:20	441.000000	697198837.000000	403205492.000000	46636826.000000	65466.000000	43513.000000	5787.000000	149.000000	144.000000	13.000000	160.000000	120.000000	12.000000	1301.000000	10.000000	
882	2019-08-21 17:19:20	441.000000	697198932.000000	403205559.000000	46636833.000000	65561.000000	43580.000000	5794.000000	181.000000	112.000000	13.000000	190.000000	134.000000	14.000000	1301.000000	10.000000	
883	2019-08-21 17:19:21	442.000000	697199013.000000	403205614.000000	46636840.000000	65642.000000	43635.000000	5801.000000	169.000000	118.000000	13.000000	162.000000	110.000000	14.000000	1301.000000	10.000000	
884	2019-08-21 17:19:21	442.000000	697199107.000000	403205684.000000	46636847.000000	65736.000000	43705.000000	5808.000000	191.000000	112.000000	13.000000	188.000000	140.000000	14.000000	1301.000000	10.000000	
885	2019-08-21 17:19:22	443.000000	697199191.000000	403205740.000000	46636854.000000	65820.000000	43761.000000	5815.000000	176.000000	163.000000	17.000000	168.000000	112.000000	14.000000	1301.000000	10.000000	
886	2019-08-21 17:19:22	443.000000	697199264.000000	403205782.000000	46636860.000000	65893.000000	43803.000000	5821.000000	134.000000	81.000000	13.000000	146.000000	84.000000	12.000000	1301.000000	10.000000	
887	2019-08-21 17:19:23	444.000000	697199357.000000	403205861.000000	46636867.000000	65986.000000	43882.000000	5828.000000	253.000000	178.000000	14.000000	186.000000	158.000000	14.000000	1301.000000	10.000000	
888	2019-08-21 17:19:23	444.000000	697199440.000000	403205909.000000	46636874.000000	66069.000000	43930.000000	5835.000000	139.000000	83.000000	13.000000	166.000000	96.000000	14.000000	1301.000000	10.000000	
889	2019-08-21 17:19:24	445.000000	697199506.000000	403205952.000000	46636881.000000	66135.000000	43973.000000	5842.000000	132.000000	102.000000	17.000000	132.000000	86.000000	14.000000	1301.000000	10.000000	
890	2019-08-21 17:19:24	445.000000	697199586.000000	403206012.000000	46636888.000000	66215.000000	44033.000000	5849.000000	151.000000	145.000000	13.000000	160.000000	120.000000	14.000000	1301.000000	10.000000	
891	2019-08-21 17:19:25	446.000000	697199681.000000	403206079.000000	46636894.000000	66310.000000	44100.000000	5855.000000	176.000000	111.000000	13.000000	190.000000	134.000000	12.000000	1301.000000	10.000000	
892	2019-08-21 17:19:25	446.000000	697199762.000000	403206132.000000	46636900.000000	66391.000000	44153.000000	5861.000000	169.000000	117.000000	13.000000	162.000000	106.000000	12.000000	1301.000000	10.000000	
893	2019-08-21 17:19:26	447.000000	697199859.000000	403206204.000000	46636907.000000	66488.000000	44225.000000	5868.000000	191.000000	114.000000	13.000000	194.000000	144.000000	14.000000	1301.000000	10.000000	
894	2019-08-21 17:19:26	447.000000	697199941.000000	403206258.000000	46636914.000000	66570.000000	44279.000000	5875.000000	173.000000	163.000000	15.000000	164.000000	108.000000	14.000000	1301.000000	10.000000	
895	2019-08-21 17:19:27	448.000000	697200013.000000	403206300.000000	46636921.000000	66642.000000	44321.000000	5882.000000	132.000000	81.000000	13.000000	144.000000	84.000000	14.000000	1301.000000	10.000000	
896	2019-08-21 17:19:27	448.000000	697200111.000000	403206378.000000	46636927.000000	66740.000000	44399.000000	5888.000000	253.000000	169.000000	14.000000	196.000000	156.000000	12.000000	1301.000000	10.000000	
897	2019-08-21 17:19:28	449.000000	697200197.000000	403206425.000000	46636934.000000	66826.000000	44446.000000	5895.000000	140.000000	83.000000	13.000000	172.000000	94.000000	14.000000	1301.000000	10.000000	
898	2019-08-21 17:19:28	449.000000	697200263.000000	403206470.000000	46636941.000000	66892.000000	44491.000000	5902.000000	133.000000	122.000000	17.000000	132.000000	90.000000	14.000000	1301.000000	10.000000	
899	2019-08-21 17:19:29	450.000000	697200333.000000	403206511.000000	46636947.000000	66962.000000	44532.000000	5908.000000	130.000000	81.000000	13.000000	140.000000	82.000000	12.000000	1301.000000	10.000000	
900	2019-08-21 17:19:29	450.000000	697200398.000000	403206552.000000	46636954.000000	67027.000000	44573.000000	5915.000000	129.000000	82.000000	13.000000	130.000000	82.000000	14.000000	1301.000000	10.000000	
901	2019-08-21 17:19:30	451.000000	697200463.000000	403206592.000000	46636960.000000	67092.000000	44613.000000	5921.000000	129.000000	81.000000	13.000000	130.000000	80.000000	12.000000	1301.000000	10.000000	
902	2019-08-21 17:19:30	451.000000	697200542.000000	403206656.000000	46636967.000000	67171.000000	44677.000000	5928.000000	173.000000	145.000000	13.000000	158.000000	128.000000	14.000000	1301.000000	10.000000	
903	2019-08-21 17:19:31	452.000000	697200637.000000	403206715.000000	46636973.000000	67266.000000	44736.000000	5934.000000	161.000000	82.000000	13.000000	190.000000	118.000000	12.000000	1301.000000	10.000000	
904	2019-08-21 17:19:31	452.000000	697200716.000000	403206770.000000	46636980.000000	67345.000000	44791.000000	5941.000000	172.000000	81.000000	13.000000	158.000000	110.000000	14.000000	1301.000000	10.000000	
905	2019-08-21 17:19:32	453.000000	697200806.000000	403206840.000000	46636986.000000	67435.000000	44861.000000	5947.000000	197.000000	145.000000	13.000000	180.000000	140.000000	12.000000	1301.000000	10.000000	
906	2019-08-21 17:19:32	453.000000	697200890.000000	403206891.000000	46636993.000000	67519.000000	44912.000000	5954.000000	150.000000	118.000000	13.000000	168.000000	102.000000	14.000000	1301.000000	10.000000	
907	2019-08-21 17:19:33	454.000000	697200971.000000	403206951.000000	46636999.000000	67600.000000	44972.000000	5960.000000	159.000000	145.000000	13.000000	162.000000	120.000000	12.000000	1301.000000	10.000000	
908	2019-08-21 17:19:33	454.000000	697201062.000000	403207018.000000	46637006.000000	67691.000000	45039.000000	5967.000000	169.000000	112.000000	13.000000	182.000000	134.000000	14.000000	1301.000000	10.000000	
909	2019-08-21 17:19:34	455.000000	697201140.000000	403207074.000000	46637012.000000	67769.000000	45095.000000	5973.000000	152.000000	121.000000	13.000000	156.000000	112.000000	12.000000	1301.000000	10.000000	
910	2019-08-21 17:19:34	455.000000	697201227.000000	403207144.000000	46637019.000000	67856.000000	45165.000000	5980.000000	191.000000	146.000000	13.000000	174.000000	140.000000	14.000000	1301.000000	10.000000	
911	2019-08-21 17:19:35	456.000000	697201317.000000	403207198.000000	46637025.000000	67946.000000	45219.000000	5986.000000	157.000000	81.000000	13.000000	180.000000	108.000000	12.000000	1301.000000	10.000000	
912	2019-08-21 17:19:35	456.000000	697201394.000000	403207252.000000	46637032.000000	68023.000000	45273.000000	5993.000000	181.000000	82.000000	13.000000	154.000000	108.000000	14.000000	1301.000000	10.000000	
913	2019-08-21 17:19:36	457.000000	697201486.000000	403207322.000000	46637038.000000	68115.000000	45343.000000	5999.000000	198.000000	146.000000	13.000000	184.000000	140.000000	12.000000	1301.000000	10.000000	
914	2019-08-21 17:19:36	457.000000	697201570.000000	403207372.000000	46637045.000000	68199.000000	45393.000000	6006.000000	176.000000	81.000000	13.000000	168.000000	100.000000	14.000000	1301.000000	10.000000	
915	2019-08-21 17:19:37	458.000000	697201651.000000	403207432.000000	46637051.000000	68280.000000	45453.000000	6012.000000	182.000000	146.000000	13.000000	162.000000	120.000000	12.000000	1301.000000	10.000000	
916	2019-08-21 17:19:37	458.000000	697201744.000000	403207498.000000	46637057.000000	68373.000000	45519.000000	6018.000000	162.000000	112.000000	13.000000	186.000000	132.000000	12.000000	1301.000000	10.000000	
917	2019-08-21 17:19:38	459.000000	697201823.000000	403207556.000000	46637064.000000	68452.000000	45577.000000	6025.000000	154.000000	137.000000	13.000000	158.000000	116.000000	14.000000	1301.000000	10.000000	
918	2019-08-21 17:19:38	459.000000	697201914.000000	403207626.000000	46637071.000000	68543.000000	45647.000000	6032.000000	198.000000	147.000000	13.000000	182.000000	140.000000	14.000000	1301.000000	10.000000	
919	2019-08-21 17:19:39	460.000000	697201998.000000	403207680.000000	46637077.000000	68627.000000	45701.000000	6038.000000	142.000000	118.000000	13.000000	168.000000	108.000000	12.000000	1301.000000	10.000000	
920	2019-08-21 17:19:39	460.000000	697202080.000000	403207734.000000	46637084.000000	68709.000000	45755.000000	6045.000000	153.000000	117.000000	13.000000	164.000000	108.000000	14.000000	1301.000000	10.000000	
921	2019-08-21 17:19:40	461.000000	697202177.000000	403207803.000000	46637090.000000	68806.000000	45824.000000	6051.000000	191.000000	112.000000	13.000000	194.000000	138.000000	12.000000	1301.000000	10.000000	
922	2019-08-21 17:19:40	461.000000	697202252.000000	403207855.000000	46637097.000000	68881.000000	45876.000000	6058.000000	147.000000	126.000000	15.000000	150.000000	104.000000	14.000000	1301.000000	10.000000	
923	2019-08-21 17:19:41	462.000000	697202338.000000	403207916.000000	46637103.000000	68967.000000	45937.000000	6064.000000	199.000000	147.000000	13.000000	172.000000	122.000000	12.000000	1301.000000	10.000000	
924	2019-08-21 17:19:41	462.000000	697202429.000000	403207976.000000	46637110.000000	69058.000000	45997.000000	6071.000000	150.000000	82.000000	13.000000	182.000000	120.000000	14.000000	1301.000000	10.000000	
925	2019-08-21 17:19:42	463.000000	697202508.000000	403208028.000000	46637116.000000	69137.000000	46049.000000	6077.000000	165.000000	82.000000	13.000000	158.000000	104.000000	12.000000	1301.000000	10.000000	
926	2019-08-21 17:19:42	463.000000	697202599.000000	403208098.000000	46637122.000000	69228.000000	46119.000000	6083.000000	197.000000	146.000000	13.000000	182.000000	140.000000	12.000000	1301.000000	10.000000	
927	2019-08-21 17:19:43	464.000000	697202682.000000	403208154.000000	46637129.000000	69311.000000	46175.000000	6090.000000	142.000000	121.000000	13.000000	166.000000	112.000000	14.000000	1301.000000	10.000000	
928	2019-08-21 17:19:43	464.000000	697202764.000000	403208209.000000	46637136.000000	69393.000000	46230.000000	6097.000000	154.000000	146.000000	13.000000	164.000000	110.000000	14.000000	1301.000000	10.000000	
929	2019-08-21 17:19:44	465.000000	697202860.000000	403208275.000000	46637142.000000	69489.000000	46296.000000	6103.000000	173.000000	111.000000	13.000000	192.000000	132.000000	12.000000	1301.000000	10.000000	
930	2019-08-21 17:19:44	465.000000	697202937.000000	403208325.000000	46637149.000000	69566.000000	46346.000000	6110.000000	159.000000	118.000000	13.000000	154.000000	100.000000	14.000000	1301.000000	10.000000	
931	2019-08-21 17:19:45	466.000000	697203025.000000	403208389.000000	46637155.000000	69654.000000	46410.000000	6116.000000	198.000000	146.000000	13.000000	176.000000	128.000000	12.000000	1301.000000	10.000000	
932	2019-08-21 17:19:45	466.000000	697203114.000000	403208446.000000	46637161.000000	69743.000000	46467.000000	6122.000000	146.000000	123.000000	13.000000	178.000000	114.000000	12.000000	1301.000000	10.000000	
933	2019-08-21 17:19:46	467.000000	697203195.000000	403208496.000000	46637168.000000	69824.000000	46517.000000	6129.000000	175.000000	118.000000	13.000000	162.000000	100.000000	14.000000	1301.000000	10.000000	
934	2019-08-21 17:19:46	467.000000	697203288.000000	403208565.000000	46637175.000000	69917.000000	46586.000000	6136.000000	198.000000	112.000000	13.000000	186.000000	138.000000	14.000000	1301.000000	10.000000	
935	2019-08-21 17:19:47	468.000000	697203367.000000	403208613.000000	46637182.000000	69996.000000	46634.000000	6143.000000	171.000000	83.000000	15.000000	158.000000	96.000000	14.000000	1301.000000	10.000000	
936	2019-08-21 17:19:47	468.000000	697203448.000000	403208674.000000	46637188.000000	70077.000000	46695.000000	6149.000000	186.000000	146.000000	13.000000	162.000000	122.000000	12.000000	1301.000000	10.000000	
937	2019-08-21 17:19:48	469.000000	697203542.000000	403208734.000000	46637194.000000	70171.000000	46755.000000	6155.000000	162.000000	82.000000	13.000000	188.000000	120.000000	12.000000	1301.000000	10.000000	
938	2019-08-21 17:19:48	469.000000	697203618.000000	403208786.000000	46637201.000000	70247.000000	46807.000000	6162.000000	139.000000	120.000000	14.000000	152.000000	104.000000	14.000000	1301.000000	10.000000	
939	2019-08-21 17:19:49	470.000000	697203702.000000	403208843.000000	46637208.000000	70331.000000	46864.000000	6169.000000	168.000000	108.000000	13.000000	168.000000	114.000000	14.000000	1301.000000	10.000000	
